LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha,AvgBeta,AvgGamma,PrevAlpha1,PrevBeta1,PrevGamma1,PrevAlpha2,PrevBeta2,PrevGamma2,PrevAlpha3,PrevBeta3,PrevGamma3,PrevAlpha4,PrevBeta4,PrevGamma4,PrevAlpha5,PrevBeta5,PrevGamma5,eyesC
2878.751334,0.917129476,1319.231545,-0.168742169,1606.168999,0.293743842,1181.382204,0.318976666,873.0552011,0.44827624,786.593702,0.775631202,2098.991439,1393.775601,829.8244516,1754.267978,1349.809167,812.2595398,1884.631447,1333.243915,790.9848417,1761.162823,1269.726104,777.4740322,1787.270197,1284.528616,744.7064371,1704.816688,1326.931703,741.0596572,1
1469.835204,-1.232276341,1368.111538,-1.428269029,1423.937012,-0.444394701,954.1930017,-0.069830859,688.6547174,-0.12043538,650.9066386,-0.034586807,1418.973371,1189.065007,669.780678,2098.991439,1393.775601,829.8244516,1754.267978,1349.809167,812.2595398,1884.631447,1333.243915,790.9848417,1761.162823,1269.726104,777.4740322,1787.270197,1284.528616,744.7064371,1
897.8677656,-1.576966256,1044.709244,1.223200298,1446.830575,0.147969772,915.6264146,-0.431471678,684.0805752,-0.345870141,652.3249525,0.253680363,971.2885046,1181.228495,668.2027639,1418.973371,1189.065007,669.780678,2098.991439,1393.775601,829.8244516,1754.267978,1349.809167,812.2595398,1884.631447,1333.243915,790.9848417,1761.162823,1269.726104,777.4740322,1
1242.889826,-2.211657815,1086.009596,-1.881898146,1714.251368,-0.668409262,903.7039229,-0.192182621,706.050983,0.048504804,640.4949504,0.301214677,1164.449711,1308.977646,673.2729667,971.2885046,1181.228495,668.2027639,1418.973371,1189.065007,669.780678,2098.991439,1393.775601,829.8244516,1754.267978,1349.809167,812.2595398,1884.631447,1333.243915,790.9848417,1
1474.854296,-0.430163383,887.5452079,0.580238623,1401.481247,-0.526878375,1177.278409,0.604630492,831.2923099,-0.23164916,606.1985686,-0.258594578,1181.199752,1289.379828,718.7454392,1164.449711,1308.977646,673.2729667,971.2885046,1181.228495,668.2027639,1418.973371,1189.065007,669.780678,2098.991439,1393.775601,829.8244516,1754.267978,1349.809167,812.2595398,1
1438.237822,-1.468631646,826.4530632,-1.229419294,1461.30457,0.135454071,1170.349917,-0.061462975,891.3758434,0.051491243,688.2853215,-0.396312391,1132.345443,1315.827243,789.8305824,1181.199752,1289.379828,718.7454392,1164.449711,1308.977646,673.2729667,971.2885046,1181.228495,668.2027639,1418.973371,1189.065007,669.780678,2098.991439,1393.775601,829.8244516,1
1352.070936,0.800758078,755.3908083,-0.906604422,1106.619736,-0.493665039,1169.214202,0.002075614,1092.55599,0.954840929,843.1244646,0.505275459,1053.730872,1137.916969,967.8402271,1132.345443,1315.827243,789.8305824,1181.199752,1289.379828,718.7454392,1164.449711,1308.977646,673.2729667,971.2885046,1181.228495,668.2027639,1418.973371,1189.065007,669.780678,1
1439.911185,0.596691332,754.832201,-0.062343564,799.963618,-0.531997526,1033.454333,0.219483349,1042.14472,-0.006258885,841.471656,-0.111688903,1097.371693,916.7089756,941.8081881,1053.730872,1137.916969,967.8402271,1132.345443,1315.827243,789.8305824,1181.199752,1289.379828,718.7454392,1164.449711,1308.977646,673.2729667,971.2885046,1181.228495,668.2027639,1
1756.416246,-0.088541762,818.27,-1.437091873,1357.339962,-1.750339179,1200.552872,-0.130920756,996.4376147,0.272153814,857.8510737,-0.180968241,1287.343123,1278.946417,927.1443442,1097.371693,916.7089756,941.8081881,1053.730872,1137.916969,967.8402271,1132.345443,1315.827243,789.8305824,1181.199752,1289.379828,718.7454392,1164.449711,1308.977646,673.2729667,1
1734.920482,-0.800454286,1048.227025,-1.340784105,1132.065103,-0.45685045,1236.948935,-0.661284287,1085.324623,-0.036929866,984.2885467,0.199199971,1391.573753,1184.507019,1034.806585,1287.343123,1278.946417,927.1443442,1097.371693,916.7089756,941.8081881,1053.730872,1137.916969,967.8402271,1132.345443,1315.827243,789.8305824,1181.199752,1289.379828,718.7454392,1
1526.456392,1.338191648,1047.941365,-1.890747736,1087.254961,-0.367186681,1080.328791,0.146094203,1079.312723,-0.683569213,996.0314361,-0.20931003,1287.198878,1083.791876,1037.672079,1391.573753,1184.507019,1034.806585,1287.343123,1278.946417,927.1443442,1097.371693,916.7089756,941.8081881,1053.730872,1137.916969,967.8402271,1132.345443,1315.827243,789.8305824,1
1420.112501,0.393230697,1116.458077,-1.604105078,1204.667172,-0.292668373,978.4923027,-0.070726699,1085.441748,-0.371511816,986.021818,-0.153771851,1268.285289,1091.579737,1035.731783,1287.198878,1083.791876,1037.672079,1391.573753,1184.507019,1034.806585,1287.343123,1278.946417,927.1443442,1097.371693,916.7089756,941.8081881,1053.730872,1137.916969,967.8402271,1
1358.56961,-0.634285156,1194.648228,-1.042495541,1295.81101,-0.747299643,950.2993776,-0.678270988,1114.269259,0.498800162,982.8123739,0.151486759,1276.608919,1123.055194,1048.540817,1268.285289,1091.579737,1035.731783,1287.198878,1083.791876,1037.672079,1391.573753,1184.507019,1034.806585,1287.343123,1278.946417,927.1443442,1097.371693,916.7089756,941.8081881,1
1578.809185,-1.475784512,1359.797238,-2.247895299,922.0608069,-0.441241592,906.6694539,0.076876969,933.1979112,-0.583917448,860.6441181,-0.433095188,1469.303211,914.3651304,896.9210147,1276.608919,1123.055194,1048.540817,1268.285289,1091.579737,1035.731783,1287.198878,1083.791876,1037.672079,1391.573753,1184.507019,1034.806585,1287.343123,1278.946417,927.1443442,1
1323.950764,-1.333786581,945.0296842,-0.270783337,1008.047955,1.341404085,929.9058013,-0.780577715,918.3886472,-0.298775554,812.736681,-0.175274957,1134.490224,968.9768781,865.5626641,1469.303211,914.3651304,896.9210147,1276.608919,1123.055194,1048.540817,1268.285289,1091.579737,1035.731783,1287.198878,1083.791876,1037.672079,1391.573753,1184.507019,1034.806585,1
1493.51479,-1.870486883,1202.566035,0.306368074,887.5776754,-0.550899001,891.5466855,0.206967966,903.6372121,-0.1385393,746.4497968,0.057962843,1348.040412,889.5621805,825.0435045,1134.490224,968.9768781,865.5626641,1469.303211,914.3651304,896.9210147,1276.608919,1123.055194,1048.540817,1268.285289,1091.579737,1035.731783,1287.198878,1083.791876,1037.672079,1
1497.488349,0.293953151,1151.177404,1.008123198,870.8665963,-0.004108737,982.1620936,-0.002054272,874.8747911,0.779153964,782.0275123,0.78412639,1324.332877,926.5143449,828.4511517,1348.040412,889.5621805,825.0435045,1134.490224,968.9768781,865.5626641,1469.303211,914.3651304,896.9210147,1276.608919,1123.055194,1048.540817,1268.285289,1091.579737,1035.731783,1
1293.382387,-0.226583819,1217.693228,-0.236407527,993.9428525,0.580436776,1047.053832,0.03359275,879.1921155,0.896761351,773.2187367,0.699784048,1255.537808,1020.498342,826.2054261,1324.332877,926.5143449,828.4511517,1348.040412,889.5621805,825.0435045,1134.490224,968.9768781,865.5626641,1469.303211,914.3651304,896.9210147,1276.608919,1123.055194,1048.540817,1
1320.640843,-0.976788523,1539.547037,0.315902348,493.7300263,1.002790646,940.5540137,0.025594067,859.2404256,0.224490728,850.3225413,0.876906611,1430.09394,717.14202,854.7814835,1255.537808,1020.498342,826.2054261,1324.332877,926.5143449,828.4511517,1348.040412,889.5621805,825.0435045,1134.490224,968.9768781,865.5626641,1469.303211,914.3651304,896.9210147,1
1506.076813,-1.955345446,1637.979536,0.880290264,517.4844498,-1.210932008,866.7869806,0.318583399,862.0002776,0.345717484,836.2718166,0.267231676,1572.028174,692.1357152,849.1360471,1430.09394,717.14202,854.7814835,1255.537808,1020.498342,826.2054261,1324.332877,926.5143449,828.4511517,1348.040412,889.5621805,825.0435045,1134.490224,968.9768781,865.5626641,1
2068.763654,0.076943291,1827.266509,-0.544341033,755.9767623,-0.901932812,1017.645301,-0.897024665,838.8739643,0.266797373,762.2054021,-0.27955301,1948.015082,886.8110318,800.5396832,1572.028174,692.1357152,849.1360471,1430.09394,717.14202,854.7814835,1255.537808,1020.498342,826.2054261,1324.332877,926.5143449,828.4511517,1348.040412,889.5621805,825.0435045,1
2596.626694,2.157881824,1836.4074,-2.159300579,800.653737,1.137741998,905.1174124,0.419483434,899.1245845,0.976043263,750.0739179,0.664840163,2216.517047,852.8855747,824.5992512,1948.015082,886.8110318,800.5396832,1572.028174,692.1357152,849.1360471,1430.09394,717.14202,854.7814835,1255.537808,1020.498342,826.2054261,1324.332877,926.5143449,828.4511517,1
2617.449169,1.262782234,1771.458653,-1.537231344,790.240034,1.192976218,958.5650011,-0.984634391,879.7945463,-0.263897189,758.7720427,-0.169205018,2194.453911,874.4025175,819.2832945,2216.517047,852.8855747,824.5992512,1948.015082,886.8110318,800.5396832,1572.028174,692.1357152,849.1360471,1430.09394,717.14202,854.7814835,1255.537808,1020.498342,826.2054261,1
2697.553286,0.16817551,2075.618541,-0.717578652,729.699785,-0.496191363,880.0444099,0.141078627,784.0369441,-0.17719249,724.6440697,-0.33511996,2386.585914,804.8720975,754.3405069,2194.453911,874.4025175,819.2832945,2216.517047,852.8855747,824.5992512,1948.015082,886.8110318,800.5396832,1572.028174,692.1357152,849.1360471,1430.09394,717.14202,854.7814835,1
2130.717124,-0.713295002,1586.884319,-0.432456031,1172.820196,-1.017003149,955.1608027,0.226490633,804.6896766,-0.466382041,718.8730129,-0.268364203,1858.800721,1063.990499,761.7813447,2386.585914,804.8720975,754.3405069,2194.453911,874.4025175,819.2832945,2216.517047,852.8855747,824.5992512,1948.015082,886.8110318,800.5396832,1572.028174,692.1357152,849.1360471,1
2097.425277,1.46718792,1528.838411,0.196410568,924.3267442,0.722914664,980.9716674,0.331457306,801.9551368,0.855949307,748.1990449,0.240486385,1813.131844,952.6492058,775.0770909,1858.800721,1063.990499,761.7813447,2386.585914,804.8720975,754.3405069,2194.453911,874.4025175,819.2832945,2216.517047,852.8855747,824.5992512,1948.015082,886.8110318,800.5396832,1
2310.881322,0.448301504,1429.33552,-1.185132097,898.5870432,0.01491209,879.8035164,0.755133338,797.1196313,0.030985076,773.4525137,-0.396253295,1870.108421,889.1952798,785.2860725,1813.131844,952.6492058,775.0770909,1858.800721,1063.990499,761.7813447,2386.585914,804.8720975,754.3405069,2194.453911,874.4025175,819.2832945,2216.517047,852.8855747,824.5992512,1
2336.196165,-0.418634752,1336.610885,-0.604792929,1041.435412,-1.860393241,810.2663079,0.875105874,812.3326873,-0.240297344,765.4583222,-0.358116352,1836.403525,925.8508599,788.8955047,1870.108421,889.1952798,785.2860725,1813.131844,952.6492058,775.0770909,1858.800721,1063.990499,761.7813447,2386.585914,804.8720975,754.3405069,2194.453911,874.4025175,819.2832945,1
1977.038766,-1.377077254,1343.714562,-0.065632518,1052.687202,-0.144572039,816.1422976,0.038379497,706.4705794,-0.093717146,658.4292003,-0.082685209,1660.376664,934.4147496,682.4498898,1836.403525,925.8508599,788.8955047,1870.108421,889.1952798,785.2860725,1813.131844,952.6492058,775.0770909,1858.800721,1063.990499,761.7813447,2386.585914,804.8720975,754.3405069,1
1260.184662,-1.937459972,1386.185213,2.445628944,1012.182966,0.568708318,749.2822062,0.080565389,698.6419618,-0.454187646,654.6139444,-0.399258669,1323.184937,880.7325861,676.6279531,1660.376664,934.4147496,682.4498898,1836.403525,925.8508599,788.8955047,1870.108421,889.1952798,785.2860725,1813.131844,952.6492058,775.0770909,1858.800721,1063.990499,761.7813447,1
524.2500248,-1.633429706,891.6415235,-1.764092609,807.3134273,0.040298175,658.1926528,0.43494613,616.522716,0.334358719,609.3802476,0.301739296,707.9457741,732.75304,612.9514818,1323.184937,880.7325861,676.6279531,1660.376664,934.4147496,682.4498898,1836.403525,925.8508599,788.8955047,1870.108421,889.1952798,785.2860725,1813.131844,952.6492058,775.0770909,1
625.4736055,-2.48585553,1091.726574,-1.210162698,799.5362921,0.149431711,844.6354103,0.179037247,541.7188308,-0.012637471,627.4716775,0.181637938,858.6000898,822.0858512,584.5952542,707.9457741,732.75304,612.9514818,1323.184937,880.7325861,676.6279531,1660.376664,934.4147496,682.4498898,1836.403525,925.8508599,788.8955047,1870.108421,889.1952798,785.2860725,1
454.1562792,-2.301078717,1392.277766,-0.522873045,512.7458251,0.106501137,792.0814492,-0.425314259,545.2831028,0.481547171,661.0716275,0.202955723,923.2170225,652.4136371,603.1773652,858.6000898,822.0858512,584.5952542,707.9457741,732.75304,612.9514818,1323.184937,880.7325861,676.6279531,1660.376664,934.4147496,682.4498898,1836.403525,925.8508599,788.8955047,1
449.9814515,-0.435246011,1122.696876,0.124487701,768.6135974,-1.678553771,825.0601393,-0.356220388,704.1103907,-0.429852264,777.3804604,-0.539495716,786.3391637,796.8368683,740.7454255,923.2170225,652.4136371,603.1773652,858.6000898,822.0858512,584.5952542,707.9457741,732.75304,612.9514818,1323.184937,880.7325861,676.6279531,1660.376664,934.4147496,682.4498898,1
570.8126583,2.17711594,946.4387905,0.952877549,706.2575951,-1.200670266,876.1373445,0.241695472,692.2181569,-0.262002443,767.7467004,-0.147279012,758.6257244,791.1974698,729.9824287,786.3391637,796.8368683,740.7454255,923.2170225,652.4136371,603.1773652,858.6000898,822.0858512,584.5952542,707.9457741,732.75304,612.9514818,1323.184937,880.7325861,676.6279531,1
688.392084,1.337166617,974.9945618,-0.474268703,635.2750744,0.68612755,887.1329259,-0.259673843,699.5412401,-0.012899539,781.8281895,0.165990212,831.6933229,761.2040002,740.6847148,758.6257244,791.1974698,729.9824287,786.3391637,796.8368683,740.7454255,923.2170225,652.4136371,603.1773652,858.6000898,822.0858512,584.5952542,707.9457741,732.75304,612.9514818,1
957.7265933,1.296536001,1118.231254,0.494127055,906.9306996,-0.426530859,935.3393541,-0.461068827,764.5781882,-0.154438127,774.1655135,-0.414017339,1037.978924,921.1350268,769.3718508,831.6933229,761.2040002,740.6847148,758.6257244,791.1974698,729.9824287,786.3391637,796.8368683,740.7454255,923.2170225,652.4136371,603.1773652,858.6000898,822.0858512,584.5952542,1
905.7651064,1.995634541,1284.409896,1.320557735,826.95882,0.153433531,942.9429006,-0.319536109,813.6887401,-0.441682044,795.8141784,-0.099637493,1095.087501,884.9508603,804.7514593,1037.978924,921.1350268,769.3718508,831.6933229,761.2040002,740.6847148,758.6257244,791.1974698,729.9824287,786.3391637,796.8368683,740.7454255,923.2170225,652.4136371,603.1773652,1
1278.187945,1.370937803,1411.262012,-0.188886068,767.4148373,0.499137628,929.9213106,-0.260959426,766.3323982,0.162764558,838.559766,-0.112889914,1344.724979,848.6680739,802.4460821,1095.087501,884.9508603,804.7514593,1037.978924,921.1350268,769.3718508,831.6933229,761.2040002,740.6847148,758.6257244,791.1974698,729.9824287,786.3391637,796.8368683,740.7454255,1
973.764327,1.155812616,1455.014333,0.497567863,779.9122844,1.070420035,823.3562687,-0.567806425,766.6976292,-0.191915599,868.5329621,-0.19636969,1214.38933,801.6342765,817.6152956,1344.724979,848.6680739,802.4460821,1095.087501,884.9508603,804.7514593,1037.978924,921.1350268,769.3718508,831.6933229,761.2040002,740.6847148,758.6257244,791.1974698,729.9824287,1
709.9069517,0.830361492,1663.221573,1.190064957,799.2369319,-0.747414396,853.0776461,-0.37564946,725.0927389,0.147068562,823.6593923,0.48401961,1186.564262,826.157289,774.3760656,1214.38933,801.6342765,817.6152956,1344.724979,848.6680739,802.4460821,1095.087501,884.9508603,804.7514593,1037.978924,921.1350268,769.3718508,831.6933229,761.2040002,740.6847148,1
574.7449258,0.517324921,1561.266442,-0.41328591,877.904328,-1.256531563,823.0345075,0.301413182,732.1192331,0.152625331,800.7541175,0.174288339,1068.005684,850.4694178,766.4366753,1186.564262,826.157289,774.3760656,1214.38933,801.6342765,817.6152956,1344.724979,848.6680739,802.4460821,1095.087501,884.9508603,804.7514593,1037.978924,921.1350268,769.3718508,1
540.6471256,-0.01618704,1598.744563,0.119894883,768.9323133,0.696995727,742.2034202,0.265718924,693.4949932,-0.95396035,825.0928292,-0.976241515,1069.695844,755.5678668,759.2939112,1068.005684,850.4694178,766.4366753,1186.564262,826.157289,774.3760656,1214.38933,801.6342765,817.6152956,1344.724979,848.6680739,802.4460821,1095.087501,884.9508603,804.7514593,1
840.9321607,-0.690622148,1723.941702,0.684211751,707.0568715,0.319971062,687.3462783,-0.109857464,655.4785991,0.497036497,749.5313978,0.080908511,1282.436932,697.2015749,702.5049985,1069.695844,755.5678668,759.2939112,1068.005684,850.4694178,766.4366753,1186.564262,826.157289,774.3760656,1214.38933,801.6342765,817.6152956,1344.724979,848.6680739,802.4460821,1
906.7931959,1.615175624,1947.862585,1.347690074,610.3640746,-0.54489051,677.8629057,-0.159699598,584.4611131,1.300268002,745.4814333,0.618577045,1427.32789,644.1134901,664.9712732,1282.436932,697.2015749,702.5049985,1069.695844,755.5678668,759.2939112,1068.005684,850.4694178,766.4366753,1186.564262,826.157289,774.3760656,1214.38933,801.6342765,817.6152956,1
748.5008229,0.628665909,1790.355241,2.012897475,487.7580338,1.517485788,652.6820096,0.470642168,552.7739402,-1.178474026,709.0771821,-0.356905052,1269.428032,570.2200217,630.9255611,1427.32789,644.1134901,664.9712732,1282.436932,697.2015749,702.5049985,1069.695844,755.5678668,759.2939112,1068.005684,850.4694178,766.4366753,1186.564262,826.157289,774.3760656,1
872.1996079,-2.259392242,1391.936998,0.527446803,492.6831201,1.150749407,590.6770254,-0.209610092,800.1876599,-1.749608162,908.7502687,-0.752588652,1132.068303,541.6800727,854.4689643,1269.428032,570.2200217,630.9255611,1427.32789,644.1134901,664.9712732,1282.436932,697.2015749,702.5049985,1069.695844,755.5678668,759.2939112,1068.005684,850.4694178,766.4366753,1
905.522603,0.836136428,1419.246532,1.144195422,536.4221393,0.673849579,568.1077064,0.253678187,815.8611468,0.63350131,892.1792732,0.457384968,1162.384567,552.2649229,854.02021,1132.068303,541.6800727,854.4689643,1269.428032,570.2200217,630.9255611,1427.32789,644.1134901,664.9712732,1282.436932,697.2015749,702.5049985,1069.695844,755.5678668,759.2939112,1
884.5487393,0.197502856,1416.707978,1.585033571,552.3101065,0.800400057,533.8112264,0.644633145,842.4818816,-0.121909058,901.6394268,-0.203001631,1150.628359,543.0606664,872.0606542,1162.384567,552.2649229,854.02021,1132.068303,541.6800727,854.4689643,1269.428032,570.2200217,630.9255611,1427.32789,644.1134901,664.9712732,1282.436932,697.2015749,702.5049985,1
846.9680765,-0.758406694,1382.893723,0.121221659,516.2270665,0.30718553,512.5102322,-0.233221661,821.231122,-0.468593861,888.7123316,-0.257826682,1114.9309,514.3686494,854.9717268,1150.628359,543.0606664,872.0606542,1162.384567,552.2649229,854.02021,1132.068303,541.6800727,854.4689643,1269.428032,570.2200217,630.9255611,1427.32789,644.1134901,664.9712732,1
1447.810579,-2.055562593,1007.429661,-1.167414263,534.9784523,0.452979871,608.2652939,-0.803351203,856.6262074,-0.658655498,846.4987722,-0.18714401,1227.62012,571.6218731,851.5624898,1114.9309,514.3686494,854.9717268,1150.628359,543.0606664,872.0606542,1162.384567,552.2649229,854.02021,1132.068303,541.6800727,854.4689643,1269.428032,570.2200217,630.9255611,1
1395.087877,-2.54739856,938.4365229,-1.010186093,681.8346026,0.646206398,667.112643,-0.309619556,855.1402763,-0.817393259,848.7305253,-0.197020292,1166.7622,674.4736228,851.9354008,1227.62012,571.6218731,851.5624898,1114.9309,514.3686494,854.9717268,1150.628359,543.0606664,872.0606542,1162.384567,552.2649229,854.02021,1132.068303,541.6800727,854.4689643,1
724.6294908,2.518285332,948.4178003,-0.249732596,759.1134166,0.085376179,677.2308548,0.214200307,831.1352561,0.036023893,806.6004088,0.169316735,836.5236456,718.1721357,818.8678324,1166.7622,674.4736228,851.9354008,1227.62012,571.6218731,851.5624898,1114.9309,514.3686494,854.9717268,1150.628359,543.0606664,872.0606542,1162.384567,552.2649229,854.02021,1
731.0600882,1.166265014,1012.875763,0.331301852,754.8933638,-0.508927908,680.299575,0.516668919,788.9792336,-0.68765009,796.9574357,-0.361862573,871.9679258,717.5964694,792.9683347,836.5236456,718.1721357,818.8678324,1166.7622,674.4736228,851.9354008,1227.62012,571.6218731,851.5624898,1114.9309,514.3686494,854.9717268,1150.628359,543.0606664,872.0606542,1
668.9276858,0.301649584,874.1421295,0.967703771,756.9048052,1.014897852,715.0715149,-1.271654748,773.1190931,-0.571489909,826.5220489,-0.305694004,771.5349077,735.98816,799.820571,871.9679258,717.5964694,792.9683347,836.5236456,718.1721357,818.8678324,1166.7622,674.4736228,851.9354008,1227.62012,571.6218731,851.5624898,1114.9309,514.3686494,854.9717268,1
735.9446868,-0.738660726,913.0629471,-0.468006295,754.5179036,-0.608994758,699.4279843,-0.213766344,666.8880507,-0.810466426,799.2541273,0.321099825,824.5038169,726.972944,733.071089,771.5349077,735.98816,799.820571,871.9679258,717.5964694,792.9683347,836.5236456,718.1721357,818.8678324,1166.7622,674.4736228,851.9354008,1227.62012,571.6218731,851.5624898,1
1051.171662,1.567351346,778.3348835,-0.120779919,803.8437041,0.346530532,649.6231956,-0.117861013,678.5459165,-0.460051443,825.2974245,-0.195035201,914.7532726,726.7334498,751.9216705,824.5038169,726.972944,733.071089,771.5349077,735.98816,799.820571,871.9679258,717.5964694,792.9683347,836.5236456,718.1721357,818.8678324,1166.7622,674.4736228,851.9354008,1
1610.57459,0.82504158,717.2444388,0.439731266,713.8140971,-0.322421974,647.7175373,-0.561714421,741.270368,-0.251578559,864.9533107,0.119692513,1163.909514,680.7658172,803.1118393,914.7532726,726.7334498,751.9216705,824.5038169,726.972944,733.071089,771.5349077,735.98816,799.820571,871.9679258,717.5964694,792.9683347,836.5236456,718.1721357,818.8678324,1
1627.216453,-0.709763012,730.3415795,-0.772443981,747.2202135,1.298526467,699.4290491,-0.409185037,675.5619973,0.151805362,866.7308389,-0.168194477,1178.779016,723.3246313,771.1464181,1163.909514,680.7658172,803.1118393,914.7532726,726.7334498,751.9216705,824.5038169,726.972944,733.071089,771.5349077,735.98816,799.820571,871.9679258,717.5964694,792.9683347,1
1717.871715,-1.631718712,706.960155,-0.183647684,730.9479217,-0.142025523,668.1963521,0.114159715,746.052766,-0.325697102,856.7999681,0.033825353,1212.415935,699.5721369,801.4263671,1178.779016,723.3246313,771.1464181,1163.909514,680.7658172,803.1118393,914.7532726,726.7334498,751.9216705,824.5038169,726.972944,733.071089,771.5349077,735.98816,799.820571,1
1307.481582,0.60985628,648.0102759,0.527229793,810.4537849,-2.143123822,529.9031399,-0.238202772,754.7884983,-0.157379913,838.3008859,0.319836929,977.7459288,670.1784624,796.5446921,1212.415935,699.5721369,801.4263671,1178.779016,723.3246313,771.1464181,1163.909514,680.7658172,803.1118393,914.7532726,726.7334498,751.9216705,824.5038169,726.972944,733.071089,1
1288.511727,-0.309914178,732.9601566,-1.004984877,748.1707464,1.138338251,516.4877238,-0.40273108,724.2433805,0.164722865,834.6579957,0.003525176,1010.735942,632.3292351,779.4506881,977.7459288,670.1784624,796.5446921,1212.415935,699.5721369,801.4263671,1178.779016,723.3246313,771.1464181,1163.909514,680.7658172,803.1118393,914.7532726,726.7334498,751.9216705,1
1304.48204,-1.145476789,801.6584213,-0.00677269,750.0451646,1.634017961,676.8663863,-0.155124492,747.3816396,-0.34821194,859.1778451,-0.209931329,1053.07023,713.4557754,803.2797424,1010.735942,632.3292351,779.4506881,977.7459288,670.1784624,796.5446921,1212.415935,699.5721369,801.4263671,1178.779016,723.3246313,771.1464181,1163.909514,680.7658172,803.1118393,1
1233.013493,-1.900442552,1090.83016,0.954065824,716.562046,-1.822464877,765.949542,-0.538036758,736.9408696,0.218733899,825.4874303,-0.261055317,1161.921826,741.255794,781.21415,1053.07023,713.4557754,803.2797424,1010.735942,632.3292351,779.4506881,977.7459288,670.1784624,796.5446921,1212.415935,699.5721369,801.4263671,1178.779016,723.3246313,771.1464181,1
826.9060493,-0.488276427,1746.469577,1.29462265,813.4362999,0.553877978,802.0259884,0.531858809,748.9105562,0.446892086,801.9793127,0.385600674,1286.687813,807.7311441,775.4449345,1161.921826,741.255794,781.21415,1053.07023,713.4557754,803.2797424,1010.735942,632.3292351,779.4506881,977.7459288,670.1784624,796.5446921,1212.415935,699.5721369,801.4263671,1
899.5299871,1.130719139,1578.83971,-0.144761646,775.2840463,-0.187951285,857.9904137,0.555675517,830.9206093,0.999287313,814.4984436,0.740763756,1239.184849,816.63723,822.7095265,1286.687813,807.7311441,775.4449345,1161.921826,741.255794,781.21415,1053.07023,713.4557754,803.2797424,1010.735942,632.3292351,779.4506881,977.7459288,670.1784624,796.5446921,1
896.1539515,0.345812615,1626.925732,-1.392684565,1003.623314,0.887657182,797.6192753,0.192213188,778.0028975,0.779942454,770.1402681,0.624123625,1261.539842,900.6212947,774.0715828,1239.184849,816.63723,822.7095265,1286.687813,807.7311441,775.4449345,1161.921826,741.255794,781.21415,1053.07023,713.4557754,803.2797424,1010.735942,632.3292351,779.4506881,1
993.2233332,-1.060221075,1801.480364,-0.894684979,1032.849385,0.277661375,981.4829239,-0.945779177,534.5809319,-0.25486443,745.1459493,-0.068458079,1397.351849,1007.166155,639.8634406,1261.539842,900.6212947,774.0715828,1239.184849,816.63723,822.7095265,1286.687813,807.7311441,775.4449345,1161.921826,741.255794,781.21415,1053.07023,713.4557754,803.2797424,1
861.2520938,1.980406869,1452.854861,-0.128705674,1034.185187,-0.368831041,934.5053597,0.373865086,718.2576468,0.777588289,809.5095368,0.3804331,1157.053478,984.3452735,763.8835918,1397.351849,1007.166155,639.8634406,1261.539842,900.6212947,774.0715828,1239.184849,816.63723,822.7095265,1286.687813,807.7311441,775.4449345,1161.921826,741.255794,781.21415,1
1046.402198,0.97254526,1479.046453,0.502996298,806.7548786,0.114652117,992.7043061,-0.024720792,695.1408273,0.501600992,795.7860184,0.326731146,1262.724325,899.7295923,745.4634229,1157.053478,984.3452735,763.8835918,1397.351849,1007.166155,639.8634406,1261.539842,900.6212947,774.0715828,1239.184849,816.63723,822.7095265,1286.687813,807.7311441,775.4449345,1
1094.080594,-0.028611717,1538.696792,-0.844125986,727.5547626,-0.675184023,971.047023,0.028371943,748.1238086,-0.641501151,846.4987691,-0.460009023,1316.388693,849.3008928,797.3112888,1262.724325,899.7295923,745.4634229,1157.053478,984.3452735,763.8835918,1397.351849,1007.166155,639.8634406,1261.539842,900.6212947,774.0715828,1239.184849,816.63723,822.7095265,1
1047.524955,-1.010981771,1350.404388,-0.138431962,744.493496,0.953088661,990.1761535,0.591393121,866.7863778,0.353289252,897.2940055,0.352865965,1198.964671,867.3348247,882.0401917,1316.388693,849.3008928,797.3112888,1262.724325,899.7295923,745.4634229,1157.053478,984.3452735,763.8835918,1397.351849,1007.166155,639.8634406,1261.539842,900.6212947,774.0715828,1
991.4331815,1.291819629,1186.43686,0.432522428,755.5051081,0.455311421,938.1759051,0.800108213,889.1396036,0.052202118,936.7086155,-0.166744486,1088.935021,846.8405066,912.9241095,1198.964671,867.3348247,882.0401917,1316.388693,849.3008928,797.3112888,1262.724325,899.7295923,745.4634229,1157.053478,984.3452735,763.8835918,1397.351849,1007.166155,639.8634406,1
801.5011569,0.462526479,897.6987647,-0.618623917,925.4446742,-0.756920801,859.3064364,-0.823352231,912.8692631,0.355283813,956.7718442,0.492691693,849.5999608,892.3755553,934.8205536,1088.935021,846.8405066,912.9241095,1198.964671,867.3348247,882.0401917,1316.388693,849.3008928,797.3112888,1262.724325,899.7295923,745.4634229,1157.053478,984.3452735,763.8835918,1
