LowAlpha,LowAlphaPhase,HighAlpha,HighAlphaPhase,LowBeta,LowBetaPhase,HighBeta,HighBetaPhase,LowGamma,LowGammePhase,HighGamma,HighGammaPhase,AvgAlpha,AvgBeta,AvgGamma,PrevAlpha1,PrevBeta1,PrevGamma1,PrevAlpha2,PrevBeta2,PrevGamma2,PrevAlpha3,PrevBeta3,PrevGamma3,PrevAlpha4,PrevBeta4,PrevGamma4,PrevAlpha5,PrevBeta5,PrevGamma5,focus
1109.558554,-1.944553432,1240.875958,-0.914301821,805.8497014,-0.714814693,871.0298801,0.204566262,911.6002152,0.524295472,940.2816936,0.137200752,1175.217256,838.4397908,925.9409544,1417.143417,870.9548687,963.6963761,1489.87158,757.0841798,906.0804151,1280.434432,789.0032383,981.8223016,994.0023936,699.7436537,878.7235309,1516.997228,710.2251918,841.6168034,1
1327.173781,0.036784907,1126.162962,-0.363439626,825.2793804,-0.292348428,828.7478066,0.326601519,876.9805583,0.210394069,947.2615361,-0.152361721,1226.668371,827.0135935,912.1210472,1175.217256,838.4397908,925.9409544,1417.143417,870.9548687,963.6963761,1489.87158,757.0841798,906.0804151,1280.434432,789.0032383,981.8223016,994.0023936,699.7436537,878.7235309,1
1379.664501,-0.806884812,1108.330921,0.26130695,867.3486136,1.051989718,895.3679599,0.540803193,1018.283637,-0.33142199,1019.156226,-0.065470269,1243.997711,881.3582868,1018.719932,1226.668371,827.0135935,912.1210472,1175.217256,838.4397908,925.9409544,1417.143417,870.9548687,963.6963761,1489.87158,757.0841798,906.0804151,1280.434432,789.0032383,981.8223016,1
1484.955942,1.36921916,1262.101026,0.873491455,859.4997688,-0.388196815,924.334973,0.16664685,1067.066406,-0.283237971,971.5617737,-0.133724841,1373.528484,891.9173709,1019.31409,1243.997711,881.3582868,1018.719932,1226.668371,827.0135935,912.1210472,1175.217256,838.4397908,925.9409544,1417.143417,870.9548687,963.6963761,1489.87158,757.0841798,906.0804151,1
1579.866525,0.616634016,1214.276648,-0.474675459,766.6630295,0.076258376,859.7853379,-0.277990391,1079.37162,1.189699891,908.48804,0.973413711,1397.071586,813.2241837,993.9298298,1373.528484,891.9173709,1019.31409,1243.997711,881.3582868,1018.719932,1226.668371,827.0135935,912.1210472,1175.217256,838.4397908,925.9409544,1417.143417,870.9548687,963.6963761,1
1260.928694,-0.535414823,1377.177696,-0.166306224,1086.294391,-0.346823438,904.1337906,-0.160017297,1051.535445,-0.781837679,917.987233,-0.298981503,1319.053195,995.214091,984.7613389,1397.071586,813.2241837,993.9298298,1373.528484,891.9173709,1019.31409,1243.997711,881.3582868,1018.719932,1226.668371,827.0135935,912.1210472,1175.217256,838.4397908,925.9409544,1
1382.354427,-1.539633255,1386.542061,-0.742944798,1467.64118,-1.090070862,965.8651213,-0.237745111,1245.241244,-0.080888876,1029.66899,-0.568804133,1384.448244,1216.753151,1137.455117,1319.053195,995.214091,984.7613389,1397.071586,813.2241837,993.9298298,1373.528484,891.9173709,1019.31409,1243.997711,881.3582868,1018.719932,1226.668371,827.0135935,912.1210472,1
927.6200603,0.472463241,840.0394473,-0.333250227,952.0801923,-0.375410919,887.8042188,0.491220398,1000.194349,-0.626612871,947.154411,-0.647776756,883.8297538,919.9422056,973.6743802,1384.448244,1216.753151,1137.455117,1319.053195,995.214091,984.7613389,1397.071586,813.2241837,993.9298298,1373.528484,891.9173709,1019.31409,1243.997711,881.3582868,1018.719932,1
1020.513232,-0.686276904,462.450493,-0.435053618,896.2310911,-0.561614919,809.440856,-0.245875814,982.5661964,0.085573258,1003.07565,-0.327708023,741.4818626,852.8359735,992.8209233,883.8297538,919.9422056,973.6743802,1384.448244,1216.753151,1137.455117,1319.053195,995.214091,984.7613389,1397.071586,813.2241837,993.9298298,1373.528484,891.9173709,1019.31409,1
960.4580082,-1.341668998,388.7963699,-1.55428197,873.6311698,0.055264207,766.4996519,-0.444158954,932.2241129,0.286944464,907.9647419,-0.012336611,674.627189,820.0654108,920.0944274,741.4818626,852.8359735,992.8209233,883.8297538,919.9422056,973.6743802,1384.448244,1216.753151,1137.455117,1319.053195,995.214091,984.7613389,1397.071586,813.2241837,993.9298298,1
915.9598572,1.067913641,339.9112966,-0.841944855,844.6614337,0.668596085,820.2748653,0.002117547,1014.684484,0.61850799,859.2722877,-0.291336281,627.9355769,832.4681495,936.9783856,674.627189,820.0654108,920.0944274,741.4818626,852.8359735,992.8209233,883.8297538,919.9422056,973.6743802,1384.448244,1216.753151,1137.455117,1319.053195,995.214091,984.7613389,1
966.8779009,-0.175049985,491.3972274,-0.228920964,584.6102877,-0.908299063,930.1645169,0.096068193,1126.745713,1.54580802,877.8133446,0.586001071,729.1375642,757.3874023,1002.279529,627.9355769,832.4681495,936.9783856,674.627189,820.0654108,920.0944274,741.4818626,852.8359735,992.8209233,883.8297538,919.9422056,973.6743802,1384.448244,1216.753151,1137.455117,1
820.3094674,-0.836847223,540.2349769,2.24226694,610.9131908,-0.750629809,855.4329405,0.109604508,848.1860789,0.009768672,794.3321096,0.050083205,680.2722221,733.1730656,821.2590942,729.1375642,757.3874023,1002.279529,627.9355769,832.4681495,936.9783856,674.627189,820.0654108,920.0944274,741.4818626,852.8359735,992.8209233,883.8297538,919.9422056,973.6743802,1
678.901963,1.443190135,746.2986553,-2.65731715,585.1798975,-0.568528059,896.9055684,-0.212506471,845.5370205,-0.390214001,816.8935445,-0.204728534,712.6003091,741.0427329,831.2152825,680.2722221,733.1730656,821.2590942,729.1375642,757.3874023,1002.279529,627.9355769,832.4681495,936.9783856,674.627189,820.0654108,920.0944274,741.4818626,852.8359735,992.8209233,1
783.0223933,0.320505203,799.0275937,-0.082619999,658.4211892,0.084471963,975.3894457,0.791577635,928.104229,0.534653691,869.6751006,0.285122006,791.0249935,816.9053175,898.8896648,712.6003091,741.0427329,831.2152825,680.2722221,733.1730656,821.2590942,729.1375642,757.3874023,1002.279529,627.9355769,832.4681495,936.9783856,674.627189,820.0654108,920.0944274,1
634.5572111,-0.401312289,833.3432709,0.409141433,617.3277685,1.976076299,1028.413659,0.515089584,938.0744381,-0.246015578,907.419725,0.056103439,733.950241,822.8707137,922.7470816,791.0249935,816.9053175,898.8896648,712.6003091,741.0427329,831.2152825,680.2722221,733.1730656,821.2590942,729.1375642,757.3874023,1002.279529,627.9355769,832.4681495,936.9783856,1
656.4113354,-0.546491381,1006.146638,0.93019732,401.8527787,-1.652853129,921.889569,0.108920021,927.8448539,-0.064707444,982.8865271,0.273939625,831.2789866,661.8711739,955.3656905,733.950241,822.8707137,922.7470816,791.0249935,816.9053175,898.8896648,712.6003091,741.0427329,831.2152825,680.2722221,733.1730656,821.2590942,729.1375642,757.3874023,1002.279529,1
556.4409843,0.138176978,919.1470294,1.661216406,570.3942921,0.605888291,944.6210404,0.247084086,1055.407059,-0.492455083,962.1696847,-0.180134393,737.7940069,757.5076662,1008.788372,831.2789866,661.8711739,955.3656905,733.950241,822.8707137,922.7470816,791.0249935,816.9053175,898.8896648,712.6003091,741.0427329,831.2152825,680.2722221,733.1730656,821.2590942,1
568.6013223,2.688577697,858.0425014,-0.001531893,777.775396,1.020340702,1021.687299,-0.233629374,970.3769654,0.274164858,903.6876972,0.113951932,713.3219119,899.7313473,937.0323313,737.7940069,757.5076662,1008.788372,831.2789866,661.8711739,955.3656905,733.950241,822.8707137,922.7470816,791.0249935,816.9053175,898.8896648,712.6003091,741.0427329,831.2152825,1
980.5628052,1.713385903,956.4623879,0.310551066,625.2361061,-0.81117872,1128.606631,0.702437368,1060.714804,0.659379176,926.2022843,0.480456135,968.5125966,876.9213686,993.4585442,713.3219119,899.7313473,937.0323313,737.7940069,757.5076662,1008.788372,831.2789866,661.8711739,955.3656905,733.950241,822.8707137,922.7470816,791.0249935,816.9053175,898.8896648,1
671.2025063,0.279293415,819.5505994,-0.611094061,738.9372373,-0.299219596,942.6113532,0.401030407,958.0812878,0.894232329,882.9552828,0.497415012,745.3765529,840.7742952,920.5182853,968.5125966,876.9213686,993.4585442,713.3219119,899.7313473,937.0323313,737.7940069,757.5076662,1008.788372,831.2789866,661.8711739,955.3656905,733.950241,822.8707137,922.7470816,1
1223.814943,2.665380307,952.458314,0.049808541,775.1416231,0.652204282,937.8516704,0.214910247,751.4660941,-0.668526848,825.3508735,-0.348164982,1088.136629,856.4966467,788.4084838,745.3765529,840.7742952,920.5182853,968.5125966,876.9213686,993.4585442,713.3219119,899.7313473,937.0323313,737.7940069,757.5076662,1008.788372,831.2789866,661.8711739,955.3656905,1
715.2398071,2.239100544,842.8730217,0.541570281,679.6255604,1.075275108,883.183284,0.677046085,676.1814868,-0.520546957,742.1559684,0.143286156,779.0564144,781.4044222,709.1687276,1088.136629,856.4966467,788.4084838,745.3765529,840.7742952,920.5182853,968.5125966,876.9213686,993.4585442,713.3219119,899.7313473,937.0323313,737.7940069,757.5076662,1008.788372,1
592.4766349,0.586584839,891.7614432,0.695912235,656.8935204,1.546864479,860.9274717,0.297762632,749.5405039,0.018148747,840.3162753,0.837753227,742.1190391,758.910496,794.9283896,779.0564144,781.4044222,709.1687276,1088.136629,856.4966467,788.4084838,745.3765529,840.7742952,920.5182853,968.5125966,876.9213686,993.4585442,713.3219119,899.7313473,937.0323313,1
508.6990346,0.163500653,969.8855168,-0.778085781,530.7762734,-0.7039119,762.8605476,0.866567418,922.0892826,0.951545031,1004.849404,0.441577271,739.2922757,646.8184105,963.4693435,742.1190391,758.910496,794.9283896,779.0564144,781.4044222,709.1687276,1088.136629,856.4966467,788.4084838,745.3765529,840.7742952,920.5182853,968.5125966,876.9213686,993.4585442,1
623.1218981,-1.546976915,915.4520911,-0.220181411,863.4769847,1.229770379,664.6845801,0.357659115,770.1865701,-0.012915791,955.6846116,-0.263721996,769.2869946,764.0807824,862.9355909,739.2922757,646.8184105,963.4693435,742.1190391,758.910496,794.9283896,779.0564144,781.4044222,709.1687276,1088.136629,856.4966467,788.4084838,745.3765529,840.7742952,920.5182853,1
732.7705664,0.566377231,893.1050386,0.45668088,748.3744141,-0.784551358,593.4606612,-0.081008445,751.1349885,-0.276605537,920.4090182,0.10303536,812.9378025,670.9175376,835.7720033,769.2869946,764.0807824,862.9355909,739.2922757,646.8184105,963.4693435,742.1190391,758.910496,794.9283896,779.0564144,781.4044222,709.1687276,1088.136629,856.4966467,788.4084838,1
1110.121724,1.850089974,848.1116284,1.058409653,695.0049816,0.132923729,578.6547575,-0.419749934,738.8745672,0.040498654,895.6332221,0.14764617,979.1166761,636.8298695,817.2538946,812.9378025,670.9175376,835.7720033,769.2869946,764.0807824,862.9355909,739.2922757,646.8184105,963.4693435,742.1190391,758.910496,794.9283896,779.0564144,781.4044222,709.1687276,1
1243.534216,1.237067616,861.3599852,-0.898397509,597.1058418,0.889447878,490.3143896,-0.73505645,894.2746031,-0.783696461,997.3014235,-0.394758349,1052.447101,543.7101157,945.7880133,979.1166761,636.8298695,817.2538946,812.9378025,670.9175376,835.7720033,769.2869946,764.0807824,862.9355909,739.2922757,646.8184105,963.4693435,742.1190391,758.910496,794.9283896,1
1112.866845,0.265784321,1000.58592,-2.086915234,601.6071316,0.28233376,427.0574371,-0.188884376,868.6999356,-0.166156041,1056.584553,-0.181301162,1056.726382,514.3322843,962.6422442,1052.447101,543.7101157,945.7880133,979.1166761,636.8298695,817.2538946,812.9378025,670.9175376,835.7720033,769.2869946,764.0807824,862.9355909,739.2922757,646.8184105,963.4693435,1
1216.57803,-0.487845742,648.9467247,-0.468307889,668.1111554,-0.948953623,648.9288331,-0.97051218,941.5550793,-0.522763129,1091.226279,-0.266913565,932.7623773,658.5199943,1016.390679,1056.726382,514.3322843,962.6422442,1052.447101,543.7101157,945.7880133,979.1166761,636.8298695,817.2538946,812.9378025,670.9175376,835.7720033,769.2869946,764.0807824,862.9355909,1
1250.536194,-1.171103064,814.4299607,-0.637860622,972.3587469,-0.390185751,417.7209035,-0.132181316,973.452265,0.647217726,1124.356902,0.158662955,1032.483077,695.0398252,1048.904583,932.7623773,658.5199943,1016.390679,1056.726382,514.3322843,962.6422442,1052.447101,543.7101157,945.7880133,979.1166761,636.8298695,817.2538946,812.9378025,670.9175376,835.7720033,1
1226.978587,0.960226954,764.4541595,-1.265417329,944.8125085,-1.027173457,443.0111418,0.183548972,941.4828798,-0.014917891,1080.313839,-0.192217214,995.7163732,693.9118251,1010.898359,1032.483077,695.0398252,1048.904583,932.7623773,658.5199943,1016.390679,1056.726382,514.3322843,962.6422442,1052.447101,543.7101157,945.7880133,979.1166761,636.8298695,817.2538946,1
1266.207194,-0.044050805,757.0014507,-0.603507319,607.4441061,-0.792999454,603.5316344,0.144022138,1047.24476,-0.957031142,997.9669164,-0.145606789,1011.604323,605.4878702,1022.605838,995.7163732,693.9118251,1010.898359,1032.483077,695.0398252,1048.904583,932.7623773,658.5199943,1016.390679,1056.726382,514.3322843,962.6422442,1052.447101,543.7101157,945.7880133,1
1288.347884,-0.99793648,678.468643,-1.253883192,849.1299555,1.222112853,726.8739857,-1.284397878,991.2336487,-0.503628985,937.0546755,-0.492382105,983.4082635,788.0019706,964.1441621,1011.604323,605.4878702,1022.605838,995.7163732,693.9118251,1010.898359,1032.483077,695.0398252,1048.904583,932.7623773,658.5199943,1016.390679,1056.726382,514.3322843,962.6422442,1
1239.649551,-1.941215684,694.4081962,-0.083188581,959.6734892,0.535251479,692.2570237,0.477303887,1037.721062,-0.124031169,984.0916128,-0.12304329,967.0288736,825.9652565,1010.906338,983.4082635,788.0019706,964.1441621,1011.604323,605.4878702,1022.605838,995.7163732,693.9118251,1010.898359,1032.483077,695.0398252,1048.904583,932.7623773,658.5199943,1016.390679,1
1338.12665,0.330059155,729.6494194,-1.319801586,1033.310726,-0.168076977,920.85955,-1.317583807,1032.603344,-0.509727176,1041.234044,-0.661674811,1033.888035,977.085138,1036.918694,967.0288736,825.9652565,1010.906338,983.4082635,788.0019706,964.1441621,1011.604323,605.4878702,1022.605838,995.7163732,693.9118251,1010.898359,1032.483077,695.0398252,1048.904583,1
1439.891544,2.539289034,793.5725485,-1.086064063,972.0940193,0.353101709,1053.624531,-0.791871524,957.2286176,-0.37055306,957.5471368,-0.070390972,1116.732047,1012.859275,957.3878772,1033.888035,977.085138,1036.918694,967.0288736,825.9652565,1010.906338,983.4082635,788.0019706,964.1441621,1011.604323,605.4878702,1022.605838,995.7163732,693.9118251,1010.898359,1
1512.616282,1.312397217,712.0071948,-0.487336366,978.8211354,1.055862425,958.6603535,-0.592788837,951.7982123,0.111752314,990.53937,0.356742783,1112.311738,968.7407445,971.1687911,1116.732047,1012.859275,957.3878772,1033.888035,977.085138,1036.918694,967.0288736,825.9652565,1010.906338,983.4082635,788.0019706,964.1441621,1011.604323,605.4878702,1022.605838,1
1408.971341,0.200884448,697.4813255,0.25413324,929.5691008,0.137201325,987.9450132,-0.215662119,926.1235555,-0.341055973,916.3106851,-0.102677185,1053.226333,958.757057,921.2171203,1112.311738,968.7407445,971.1687911,1116.732047,1012.859275,957.3878772,1033.888035,977.085138,1036.918694,967.0288736,825.9652565,1010.906338,983.4082635,788.0019706,964.1441621,1
1098.990862,-0.885385356,910.861197,-2.436919366,1035.487174,-0.570966898,1010.073823,0.237520885,842.3039936,0.054465762,884.3050373,-0.019905885,1004.92603,1022.780498,863.3045154,1053.226333,958.757057,921.2171203,1112.311738,968.7407445,971.1687911,1116.732047,1012.859275,957.3878772,1033.888035,977.085138,1036.918694,967.0288736,825.9652565,1010.906338,1
1363.586704,-1.765161769,1142.378488,-2.058969091,1044.758546,-1.20021403,1103.714838,-0.802375768,1008.966226,1.371748582,923.182646,1.008536254,1252.982596,1074.236692,966.074436,1004.92603,1022.780498,863.3045154,1053.226333,958.757057,921.2171203,1112.311738,968.7407445,971.1687911,1116.732047,1012.859275,957.3878772,1033.888035,977.085138,1036.918694,1
1154.869414,0.32033712,893.7656679,-1.826589544,1031.774354,0.773544187,1191.816583,-1.063772464,1041.782534,0.585537766,940.4087288,0.853113384,1024.317541,1111.795469,991.0956313,1252.982596,1074.236692,966.074436,1004.92603,1022.780498,863.3045154,1053.226333,958.757057,921.2171203,1112.311738,968.7407445,971.1687911,1116.732047,1012.859275,957.3878772,1
1210.931256,-0.397868937,887.7287168,-0.767265642,871.5872217,-0.881018967,1287.520025,-0.685717172,1027.004514,1.092936216,871.0114113,0.647855199,1049.329986,1079.553623,949.0079624,1024.317541,1111.795469,991.0956313,1252.982596,1074.236692,966.074436,1004.92603,1022.780498,863.3045154,1053.226333,958.757057,921.2171203,1112.311738,968.7407445,971.1687911,1
1144.342061,-1.320143654,928.8537296,1.947920273,808.8027868,1.289713342,1250.557933,0.092926652,938.3569002,0.334489845,773.5323713,0.255833603,1036.597895,1029.68036,855.9446357,1049.329986,1079.553623,949.0079624,1024.317541,1111.795469,991.0956313,1252.982596,1074.236692,966.074436,1004.92603,1022.780498,863.3045154,1053.226333,958.757057,921.2171203,1
1555.1497,-2.496463928,1490.331551,-2.604950812,1596.646276,-1.326267731,1205.726487,0.207803162,972.1016104,0.622914581,773.5105334,-0.012671255,1522.740625,1401.186382,872.8060719,1036.597895,1029.68036,855.9446357,1049.329986,1079.553623,949.0079624,1024.317541,1111.795469,991.0956313,1252.982596,1074.236692,966.074436,1004.92603,1022.780498,863.3045154,1
505.7915399,-0.529963346,1130.002046,-0.922694577,1214.088518,-0.446284618,1229.378333,0.270663326,1095.068736,-0.605856038,869.930825,-0.49745007,817.896793,1221.733425,982.4997802,1522.740625,1401.186382,872.8060719,1036.597895,1029.68036,855.9446357,1049.329986,1079.553623,949.0079624,1024.317541,1111.795469,991.0956313,1252.982596,1074.236692,966.074436,1
668.6954365,0.040755422,1064.454913,-0.737051921,1290.686301,0.235397104,1220.055601,-0.120941395,1076.760391,-0.915098829,842.8165833,-0.599248801,866.5751748,1255.370951,959.7884873,817.896793,1221.733425,982.4997802,1522.740625,1401.186382,872.8060719,1036.597895,1029.68036,855.9446357,1049.329986,1079.553623,949.0079624,1024.317541,1111.795469,991.0956313,1
1203.579893,-0.534119922,1063.089547,-0.20421173,1343.34485,-0.34589254,1191.532783,0.002535311,1024.676658,-0.119398969,821.2027323,0.009283183,1133.33472,1267.438816,922.9396954,866.5751748,1255.370951,959.7884873,817.896793,1221.733425,982.4997802,1522.740625,1401.186382,872.8060719,1036.597895,1029.68036,855.9446357,1049.329986,1079.553623,949.0079624,1
1061.046759,-1.099939173,1020.114388,0.37963545,1236.452116,0.316411751,1226.015663,0.643007763,1051.006206,-0.497098384,834.0368793,-0.663289644,1040.580574,1231.233889,942.5215426,1133.33472,1267.438816,922.9396954,866.5751748,1255.370951,959.7884873,817.896793,1221.733425,982.4997802,1522.740625,1401.186382,872.8060719,1036.597895,1029.68036,855.9446357,1
796.8749875,1.036143755,1402.747356,-0.039295587,1354.027007,1.061159983,1175.195509,-0.34679822,1078.804043,-0.378928237,922.4777241,0.197519566,1099.811172,1264.611258,1000.640884,1040.580574,1231.233889,942.5215426,1133.33472,1267.438816,922.9396954,866.5751748,1255.370951,959.7884873,817.896793,1221.733425,982.4997802,1522.740625,1401.186382,872.8060719,1
923.4892895,0.142349011,1479.834616,0.593273008,1768.148926,0.613985894,919.3564752,0.298791509,879.0036589,-0.26119681,929.9281519,-0.442064984,1201.661953,1343.752701,904.4659054,1099.811172,1264.611258,1000.640884,1040.580574,1231.233889,942.5215426,1133.33472,1267.438816,922.9396954,866.5751748,1255.370951,959.7884873,817.896793,1221.733425,982.4997802,1
1083.282856,-0.771815536,1537.893356,1.045824939,1598.072578,-1.304321068,862.9501465,0.055835857,780.4002252,0.038600553,906.3089554,0.130652544,1310.588106,1230.511362,843.3545903,1201.661953,1343.752701,904.4659054,1099.811172,1264.611258,1000.640884,1040.580574,1231.233889,942.5215426,1133.33472,1267.438816,922.9396954,866.5751748,1255.370951,959.7884873,1
882.7957816,-1.889055195,1516.858111,1.988763248,1541.284023,-0.619960165,832.6839316,-0.258278464,707.8482573,-0.675018938,856.2033564,-0.556454464,1199.826946,1186.983977,782.0258069,1310.588106,1230.511362,843.3545903,1201.661953,1343.752701,904.4659054,1099.811172,1264.611258,1000.640884,1040.580574,1231.233889,942.5215426,1133.33472,1267.438816,922.9396954,1
902.3347426,0.268743009,1546.027844,0.502330158,1743.087389,1.225851809,795.4400604,-0.909767531,949.1128474,0.849931242,1023.403719,0.58414036,1224.181293,1269.263725,986.2582831,1199.826946,1186.983977,782.0258069,1310.588106,1230.511362,843.3545903,1201.661953,1343.752701,904.4659054,1099.811172,1264.611258,1000.640884,1040.580574,1231.233889,942.5215426,1
1169.029218,1.757378181,1118.881755,0.60335505,1245.545814,-0.094868102,911.884589,0.920777068,841.3942596,0.454450073,983.397521,0.223738444,1143.955486,1078.715201,912.3958903,1224.181293,1269.263725,986.2582831,1199.826946,1186.983977,782.0258069,1310.588106,1230.511362,843.3545903,1201.661953,1343.752701,904.4659054,1099.811172,1264.611258,1000.640884,1
959.2223995,1.868277519,1103.712257,-0.708923571,1199.939225,0.460587516,940.8409906,1.117930093,852.4718543,0.239501956,1000.712195,-0.137190666,1031.467328,1070.390108,926.5920247,1143.955486,1078.715201,912.3958903,1224.181293,1269.263725,986.2582831,1199.826946,1186.983977,782.0258069,1310.588106,1230.511362,843.3545903,1201.661953,1343.752701,904.4659054,1
787.3814057,1.726670494,1006.865712,-0.035117848,1179.024821,-0.203238429,871.1902734,-0.503054284,920.7653469,1.108245255,1021.725101,0.110467958,897.1235589,1025.107547,971.2452239,1031.467328,1070.390108,926.5920247,1143.955486,1078.715201,912.3958903,1224.181293,1269.263725,986.2582831,1199.826946,1186.983977,782.0258069,1310.588106,1230.511362,843.3545903,1
566.1441744,2.444915844,691.0037491,0.498788789,1196.943794,-0.797417761,1035.341397,-0.716928152,818.0070277,-1.052602895,995.8144055,-0.54155078,628.5739618,1116.142596,906.9107166,897.1235589,1025.107547,971.2452239,1031.467328,1070.390108,926.5920247,1143.955486,1078.715201,912.3958903,1224.181293,1269.263725,986.2582831,1199.826946,1186.983977,782.0258069,1
665.8876431,2.417209857,717.1296613,0.075819467,1128.39978,1.125665522,1062.605304,-0.609535497,814.3304457,0.433296388,961.9658774,0.14707951,691.5086522,1095.502542,888.1481616,628.5739618,1116.142596,906.9107166,897.1235589,1025.107547,971.2452239,1031.467328,1070.390108,926.5920247,1143.955486,1078.715201,912.3958903,1224.181293,1269.263725,986.2582831,1
274.2217692,1.518473624,964.2755871,0.798907892,696.5502046,-1.622210469,1090.603846,-0.181540869,860.5364321,0.068576055,959.4154131,0.18890804,619.2486781,893.5770252,909.9759226,691.5086522,1095.502542,888.1481616,628.5739618,1116.142596,906.9107166,897.1235589,1025.107547,971.2452239,1031.467328,1070.390108,926.5920247,1143.955486,1078.715201,912.3958903,1
306.606371,-0.14703933,754.7427211,1.866936563,747.5718303,0.339819773,1062.548182,0.052939917,981.8742738,-0.6098751,996.11269,-0.236786359,530.6745461,905.0600061,988.9934819,619.2486781,893.5770252,909.9759226,691.5086522,1095.502542,888.1481616,628.5739618,1116.142596,906.9107166,897.1235589,1025.107547,971.2452239,1031.467328,1070.390108,926.5920247,1
458.6540606,0.266591548,689.4475895,0.538001186,649.227297,0.813924132,1106.043593,0.055335921,1014.742578,-0.37392084,950.9508407,-0.353452165,574.0508251,877.635445,982.8467093,530.6745461,905.0600061,988.9934819,619.2486781,893.5770252,909.9759226,691.5086522,1095.502542,888.1481616,628.5739618,1116.142596,906.9107166,897.1235589,1025.107547,971.2452239,1
671.7021308,-1.632638014,976.5546015,-0.507387938,1097.909815,-1.080234229,1111.662604,0.521639254,1133.604828,-0.608378728,1033.011151,-0.418537217,824.1283662,1104.786209,1083.30799,574.0508251,877.635445,982.8467093,530.6745461,905.0600061,988.9934819,619.2486781,893.5770252,909.9759226,691.5086522,1095.502542,888.1481616,628.5739618,1116.142596,906.9107166,1
1243.069088,-2.010996914,1630.552889,-1.571413854,712.7471518,0.47742233,1104.723415,0.246047181,1132.86087,0.910049352,994.4081732,0.703333726,1436.810988,908.7352833,1063.634522,824.1283662,1104.786209,1083.30799,574.0508251,877.635445,982.8467093,530.6745461,905.0600061,988.9934819,619.2486781,893.5770252,909.9759226,691.5086522,1095.502542,888.1481616,1
692.9281026,0.079224837,1375.806968,-0.730587962,933.948357,2.131929006,1216.670606,-0.196409353,1171.03205,-0.036804644,998.2527369,-0.08011307,1034.367535,1075.309482,1084.642394,1436.810988,908.7352833,1063.634522,824.1283662,1104.786209,1083.30799,574.0508251,877.635445,982.8467093,530.6745461,905.0600061,988.9934819,619.2486781,893.5770252,909.9759226,1
771.5305734,-0.058744065,1369.294573,-0.011676986,859.523897,-0.618804101,1197.716724,0.423857837,1331.081169,0.291988637,1232.665816,0.243017445,1070.412573,1028.62031,1281.873493,1034.367535,1075.309482,1084.642394,1436.810988,908.7352833,1063.634522,824.1283662,1104.786209,1083.30799,574.0508251,877.635445,982.8467093,530.6745461,905.0600061,988.9934819,1
965.4079481,-1.428096401,1410.728942,-1.648765183,1106.665745,-0.521285989,1222.323835,-0.008781874,1311.214963,0.642415296,1215.153692,-0.074353583,1188.068445,1164.49479,1263.184328,1070.412573,1028.62031,1281.873493,1034.367535,1075.309482,1084.642394,1436.810988,908.7352833,1063.634522,824.1283662,1104.786209,1083.30799,574.0508251,877.635445,982.8467093,1
812.2937384,-1.618911754,1418.486856,-0.969056228,1019.571216,1.327937917,1161.849177,-0.562393255,1311.874741,-0.275227654,1249.884678,0.487805789,1115.390297,1090.710197,1280.87971,1188.068445,1164.49479,1263.184328,1070.412573,1028.62031,1281.873493,1034.367535,1075.309482,1084.642394,1436.810988,908.7352833,1063.634522,824.1283662,1104.786209,1083.30799,1
816.2872258,-2.134408322,1392.217177,-0.414529076,1253.305907,0.484237158,1188.511017,-0.559735672,1304.275857,-0.04797957,1192.801607,0.042522447,1104.252201,1220.908462,1248.538732,1115.390297,1090.710197,1280.87971,1188.068445,1164.49479,1263.184328,1070.412573,1028.62031,1281.873493,1034.367535,1075.309482,1084.642394,1436.810988,908.7352833,1063.634522,1
929.6596326,1.268576425,1270.079065,0.277626096,1213.19777,-0.062306863,1158.926171,-0.144640326,1322.95606,-0.351453871,1198.823227,0.170720943,1099.869349,1186.061971,1260.889644,1104.252201,1220.908462,1248.538732,1115.390297,1090.710197,1280.87971,1188.068445,1164.49479,1263.184328,1070.412573,1028.62031,1281.873493,1034.367535,1075.309482,1084.642394,1
756.4976508,-0.00433232,1268.618485,1.051461327,1263.927079,-0.665513049,1215.876736,0.630800801,1236.344119,-0.118419879,1157.085936,-0.51564243,1012.558068,1239.901908,1196.715027,1099.869349,1186.061971,1260.889644,1104.252201,1220.908462,1248.538732,1115.390297,1090.710197,1280.87971,1188.068445,1164.49479,1263.184328,1070.412573,1028.62031,1281.873493,1
388.4052684,0.432139227,1138.346006,-0.842886269,1580.465431,1.255328135,1124.960168,0.32493707,1218.803122,0.432449554,1154.898395,-0.053903541,763.3756371,1352.712799,1186.850758,1012.558068,1239.901908,1196.715027,1099.869349,1186.061971,1260.889644,1104.252201,1220.908462,1248.538732,1115.390297,1090.710197,1280.87971,1188.068445,1164.49479,1263.184328,1
464.1715904,-1.015768288,850.878948,-1.4271027,1375.243179,0.589257967,1058.769304,0.066415309,1074.918826,-0.84835705,977.3546503,-0.157564007,657.5252692,1217.006241,1026.136738,763.3756371,1352.712799,1186.850758,1012.558068,1239.901908,1196.715027,1099.869349,1186.061971,1260.889644,1104.252201,1220.908462,1248.538732,1115.390297,1090.710197,1280.87971,1
